timestamp,source_ip,source_port,destination_ip,destination_port,attack_type,protocol,severity,detected_patterns,session_id
2025-05-07T15:10:59.037121,127.0.0.1,58227,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623459-127.0.0.1
2025-05-07T15:10:59.009190,127.0.0.1,58225,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623459-127.0.0.1
2025-05-07T15:10:59.000152,127.0.0.1,58224,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623459-127.0.0.1
2025-05-07T15:10:58.989954,127.0.0.1,58223,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.942105,127.0.0.1,58221,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.880435,127.0.0.1,58215,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.859865,127.0.0.1,58212,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.850440,127.0.0.1,58213,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.840759,127.0.0.1,58214,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.803879,127.0.0.1,58211,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.509146,127.0.0.1,58208,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.431602,127.0.0.1,58205,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.338779,127.0.0.1,58204,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.263626,127.0.0.1,58200,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.253460,127.0.0.1,58198,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.243860,127.0.0.1,58199,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.233360,127.0.0.1,58197,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.140730,127.0.0.1,58194,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.125646,127.0.0.1,58193,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:58.033247,127.0.0.1,58189,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623458-127.0.0.1
2025-05-07T15:10:57.922432,127.0.0.1,58185,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.904529,127.0.0.1,58184,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.894392,127.0.0.1,58180,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.885313,127.0.0.1,58181,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.874811,127.0.0.1,58182,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.844200,127.0.0.1,58176,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.826971,127.0.0.1,58175,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.764862,127.0.0.1,58171,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.744025,127.0.0.1,58170,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.733976,127.0.0.1,58169,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.672129,127.0.0.1,58164,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.646280,127.0.0.1,58160,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.635494,127.0.0.1,58161,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.625783,127.0.0.1,58159,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.607037,127.0.0.1,58158,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.595125,127.0.0.1,58157,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.505691,127.0.0.1,58155,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.441146,127.0.0.1,58153,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.425640,127.0.0.1,58152,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.363327,127.0.0.1,58151,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.350101,127.0.0.1,58150,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.305373,127.0.0.1,58144,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.294626,127.0.0.1,58145,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.283802,127.0.0.1,58142,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.273384,127.0.0.1,58141,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.257584,127.0.0.1,58140,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.157016,127.0.0.1,58136,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.146519,127.0.0.1,58135,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:57.135628,127.0.0.1,58134,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623457-127.0.0.1
2025-05-07T15:10:56.966874,127.0.0.1,58130,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.955549,127.0.0.1,58129,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.922337,127.0.0.1,58126,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.868687,127.0.0.1,58124,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.724134,127.0.0.1,58117,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.713978,127.0.0.1,58116,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.677401,127.0.0.1,58115,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.531097,127.0.0.1,58114,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.443761,127.0.0.1,58111,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.433162,127.0.0.1,58112,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.417986,127.0.0.1,58110,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.343848,127.0.0.1,58108,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.319090,127.0.0.1,58107,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.257395,127.0.0.1,58105,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.173123,127.0.0.1,58100,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.158502,127.0.0.1,58099,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:56.122765,127.0.0.1,58098,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623456-127.0.0.1
2025-05-07T15:10:55.967050,127.0.0.1,58094,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.852203,127.0.0.1,58092,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.813857,127.0.0.1,58086,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.803773,127.0.0.1,58085,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.788756,127.0.0.1,58084,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.747401,127.0.0.1,58082,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.699307,127.0.0.1,58078,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.684088,127.0.0.1,58077,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.674109,127.0.0.1,58076,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.658125,127.0.0.1,58075,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.615414,127.0.0.1,58073,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.605519,127.0.0.1,58071,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.596223,127.0.0.1,58069,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.584709,127.0.0.1,58067,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.573924,127.0.0.1,58066,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.562571,127.0.0.1,58063,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.551499,127.0.0.1,58062,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.533098,127.0.0.1,58061,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.445467,127.0.0.1,58059,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.374965,127.0.0.1,58056,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.364403,127.0.0.1,58055,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.331576,127.0.0.1,58054,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.287428,127.0.0.1,58051,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.276533,127.0.0.1,58050,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.216387,127.0.0.1,58044,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.205703,127.0.0.1,58043,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.195355,127.0.0.1,58042,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.183799,127.0.0.1,58041,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.173743,127.0.0.1,58040,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.065443,127.0.0.1,58036,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.056814,127.0.0.1,58035,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:55.013307,127.0.0.1,58034,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623455-127.0.0.1
2025-05-07T15:10:54.891418,127.0.0.1,58030,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.880795,127.0.0.1,58029,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.867903,127.0.0.1,58028,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.857459,127.0.0.1,58027,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.650222,127.0.0.1,58024,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.595654,127.0.0.1,58021,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.354393,127.0.0.1,58016,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.344171,127.0.0.1,58015,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.313853,127.0.0.1,58013,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.291182,127.0.0.1,58012,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.281188,127.0.0.1,58011,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.180084,127.0.0.1,58008,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.104122,127.0.0.1,58004,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.094624,127.0.0.1,58005,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:54.014615,127.0.0.1,58002,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623454-127.0.0.1
2025-05-07T15:10:53.903725,127.0.0.1,58000,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.847567,127.0.0.1,57999,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.785981,127.0.0.1,57996,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.731843,127.0.0.1,57993,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.722249,127.0.0.1,57992,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.621118,127.0.0.1,57986,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.609910,127.0.0.1,57985,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.600334,127.0.0.1,57983,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.591704,127.0.0.1,57982,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.581712,127.0.0.1,57981,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.565883,127.0.0.1,57978,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.542532,127.0.0.1,57970,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.531829,127.0.0.1,57973,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.520064,127.0.0.1,57972,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.508129,127.0.0.1,57971,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.496126,127.0.0.1,57969,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.486976,127.0.0.1,57968,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.470341,127.0.0.1,57966,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.431308,127.0.0.1,57965,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.259062,127.0.0.1,57960,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.213907,127.0.0.1,57957,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.204540,127.0.0.1,57956,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.188267,127.0.0.1,57955,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.124095,127.0.0.1,57949,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.112882,127.0.0.1,57948,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.103088,127.0.0.1,57947,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.093062,127.0.0.1,57946,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:53.082593,127.0.0.1,57945,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623453-127.0.0.1
2025-05-07T15:10:52.982540,127.0.0.1,57943,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.800020,127.0.0.1,57936,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.790787,127.0.0.1,57935,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.781028,127.0.0.1,57934,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.771891,127.0.0.1,57932,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.762378,127.0.0.1,57933,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.752178,127.0.0.1,57931,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.741812,127.0.0.1,57929,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.732730,127.0.0.1,57930,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.722372,127.0.0.1,57927,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.685530,127.0.0.1,57928,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.376584,127.0.0.1,57924,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.281015,127.0.0.1,57921,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.271414,127.0.0.1,57920,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.208380,127.0.0.1,57916,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.198457,127.0.0.1,57915,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.120488,127.0.0.1,57913,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.035215,127.0.0.1,57910,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.019575,127.0.0.1,57909,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:52.008065,127.0.0.1,57908,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623452-127.0.0.1
2025-05-07T15:10:51.930567,127.0.0.1,57906,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.771346,127.0.0.1,57903,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.738387,127.0.0.1,57901,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.722537,127.0.0.1,57900,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.669388,127.0.0.1,57896,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.659807,127.0.0.1,57897,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.635548,127.0.0.1,57895,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.545925,127.0.0.1,57889,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.514698,127.0.0.1,57887,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.505034,127.0.0.1,57885,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.495729,127.0.0.1,57884,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.485796,127.0.0.1,57883,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.460580,127.0.0.1,57878,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.429547,127.0.0.1,57874,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.419256,127.0.0.1,57875,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.407534,127.0.0.1,57872,localhost,8000,ddos,HTTP,high,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.397976,127.0.0.1,57871,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.387096,127.0.0.1,57870,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.203163,127.0.0.1,57867,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.148822,127.0.0.1,57863,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.123685,127.0.0.1,57862,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.054682,127.0.0.1,57858,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.039937,127.0.0.1,57856,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.024719,127.0.0.1,57854,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.014663,127.0.0.1,57853,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:51.004292,127.0.0.1,57852,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623451-127.0.0.1
2025-05-07T15:10:50.993562,127.0.0.1,57851,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.982990,127.0.0.1,57850,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.921213,127.0.0.1,57848,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.644978,127.0.0.1,57838,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.626326,127.0.0.1,57836,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.616310,127.0.0.1,57835,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.606452,127.0.0.1,57834,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.597022,127.0.0.1,57833,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.587134,127.0.0.1,57832,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.576779,127.0.0.1,57831,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
2025-05-07T15:10:50.567047,127.0.0.1,57829,localhost,8000,ddos,HTTP,medium,high_connection_rate,ddos-1746623450-127.0.0.1
